district_code,avg_english_sat,avg_math_sat,avg_sat_total,avg_teacher_salary,expenditure_per_pupil,grad_rate,percent_enrolled_asian,percent_enrolled_black,percent_enrolled_female,percent_enrolled_latino,percent_enrolled_male,percent_enrolled_multiracial,percent_enrolled_other,percent_enrolled_white,state,student_total
108903,433.0,426.0,859.0,52859.875,55902540.0,90.8,0.0,0.0,49.57575757575757,100.0,50.42424242424243,0.0,0.0,0.0,TX,4125.0
108903,433.0,426.0,859.0,52859.875,55902540.0,93.2,0.0,0.0,49.57575757575757,100.0,50.42424242424243,0.0,0.0,0.0,TX,4125.0
108904,549.0,535.0,1084.0,62486.857142857145,399111448.0,89.6,0.5493990947401279,0.26533479007335725,48.974559076010614,98.08022475417512,51.025440923989386,0.12174184485718746,0.0,0.9832995161542063,TX,32035.0
108904,549.0,535.0,1084.0,62486.857142857145,399111448.0,90.4,0.5493990947401279,0.26533479007335725,48.974559076010614,98.08022475417512,51.025440923989386,0.12174184485718746,0.0,0.9832995161542063,TX,32035.0
109902,423.0,411.0,833.0,46298.78571428572,2704723.0,100.0,0.0,0.0,47.61904761904761,36.30952380952381,52.38095238095239,0.0,0.0,63.69047619047619,TX,168.0
109902,423.0,411.0,833.0,46298.78571428572,2704723.0,100.0,0.0,0.0,47.61904761904761,36.30952380952381,52.38095238095239,0.0,0.0,63.69047619047619,TX,168.0
109903,474.0,441.0,915.0,51577.71428571428,3994220.0,100.0,0.0,0.0,50.17301038062284,19.72318339100346,49.82698961937716,0.0,0.0,80.27681660899654,TX,289.0
109903,474.0,441.0,915.0,51577.71428571428,3994220.0,100.0,0.0,0.0,50.17301038062284,19.72318339100346,49.82698961937716,0.0,0.0,80.27681660899654,TX,289.0
109912,493.0,484.0,977.0,47158.26666666667,4275624.0,100.0,0.0,0.0,45.82043343653251,12.693498452012383,54.179566563467496,0.0,0.0,87.30650154798761,TX,323.0
109912,493.0,484.0,977.0,47158.26666666667,4275624.0,100.0,0.0,0.0,45.82043343653251,12.693498452012383,54.179566563467496,0.0,0.0,87.30650154798761,TX,323.0
109913,506.0,488.0,994.0,50075.142857142855,4123000.0,100.0,0.0,0.0,50.76923076923077,11.076923076923077,49.23076923076923,0.0,0.0,88.92307692307693,TX,325.0
109913,506.0,488.0,994.0,50075.142857142855,4123000.0,100.0,0.0,0.0,50.76923076923077,11.076923076923077,49.23076923076923,0.0,0.0,88.92307692307693,TX,325.0
112905,472.0,444.0,917.0,48538.13333333333,5181711.0,100.0,0.0,0.0,52.33415233415234,13.75921375921376,47.665847665847664,0.0,0.0,86.24078624078624,TX,407.0
112905,472.0,444.0,917.0,48538.13333333333,5181711.0,100.0,0.0,0.0,52.33415233415234,13.75921375921376,47.665847665847664,0.0,0.0,86.24078624078624,TX,407.0
113901,480.0,445.5,915.0,56773.333333333336,16313923.0,96.4,0.0,48.25828377230246,49.87255734919287,34.324553950722176,50.12744265080714,3.993203058623619,0.0,13.423959218351742,TX,1177.0
113901,480.0,445.5,915.0,56773.333333333336,16313923.0,96.4,0.0,48.25828377230246,49.87255734919287,34.324553950722176,50.12744265080714,3.993203058623619,0.0,13.423959218351742,TX,1177.0
114901,483.0,462.0,945.0,48567.1875,41398235.0,81.8,0.9394860458690245,5.305332964907433,48.27300359215253,66.81403702680299,51.72699640784747,2.9842497927604312,0.0,23.956894169660128,TX,3619.0
114901,483.0,462.0,945.0,48567.1875,41398235.0,83.7,0.9394860458690245,5.305332964907433,48.27300359215253,66.81403702680299,51.72699640784747,2.9842497927604312,0.0,23.956894169660128,TX,3619.0
114902,580.0,535.0,1115.0,53678.75,10680755.0,98.6,0.0,0.0,51.42045454545454,43.75,48.57954545454545,0.0,0.0,56.25,TX,1056.0
114902,580.0,535.0,1115.0,53678.75,10680755.0,100.0,0.0,0.0,51.42045454545454,43.75,48.57954545454545,0.0,0.0,56.25,TX,1056.0
116901,507.0,485.0,992.0,54412.0,20020454.0,98.5,0.0,2.436823104693141,48.871841155234655,20.577617328519857,51.128158844765345,2.8429602888086642,0.0,74.14259927797833,TX,2216.0
116901,507.0,485.0,992.0,54412.0,20020454.0,98.5,0.0,2.436823104693141,48.871841155234655,20.577617328519857,51.128158844765345,2.8429602888086642,0.0,74.14259927797833,TX,2216.0
116902,606.0,566.0,1171.0,52108.666666666664,6506050.0,97.4,0.0,0.0,44.51901565995526,22.371364653243848,55.48098434004475,0.0,0.0,77.62863534675614,TX,447.0
